Fecha,Día,Comp,Ronda,Sedes,Resultado,Equipo,Adversario,Arranque,Posc,Mín,Gls.,Ass,TP,TPint,Dis,DaP,TA,TR,Fls,FR,PA,Pcz,TklG,Int,GC,Penal ejecutado,Penal concedido,Informe del partido,jugador_id,Toques,Tkl,Bloqueos,xG,npxG,xAG,ACT,ACG,Cmp,Int.,% Cmp,PrgP,Transportes,PrgC,Att,Succ,Gls_90,Año,Mes,DiaSemana,resultado_tipo,goles_favor,goles_contra,victoria_penales,derrota_penales,resultado_numerico,diferencia_goles,Rendimiento,Rendimiento_normalizado
2024-11-24,Dom,Serie A,Semana 13 de partido,Visitante,D 0–3,Bologna,Lazio,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,52.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,76.3,3.0,24.0,0.0,0.0,0.0,0.0,2024.0,11.0,6.0,D,0.0,3.0,0,0,-1.0,-3.0,18.0,0.2723146747352496
2024-11-27,Mié,Champions Lg,Fase de liga,Local,D 1–2,it Bologna,fr Lille,Sí,CB,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,114.0,1.0,2.0,0.5,0.5,0.0,2.0,0.0,96.0,104.0,92.3,10.0,98.0,2.0,1.0,1.0,1.0,2024.0,11.0,2.0,D,1.0,2.0,0,0,-1.0,-1.0,51.1,0.773071104387292
2024-11-30,Sáb,Serie A,Semana 14 de partido,Local,V 3–0,Bologna,Venezia,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,68.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,63.0,93.7,0.0,42.0,0.0,0.0,0.0,0.0,2024.0,11.0,5.0,V,3.0,0.0,0,0,1.0,3.0,31.5,0.4765506807866868
2024-12-03,Mar,Coppa Italia,Ronda de 16,Local,V 4–0,Bologna,Monza,Sí,CB,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,89.0,3.0,47.0,1.0,0.0,0.0,0.0,2024.0,12.0,1.0,V,4.0,0.0,0,0,1.0,4.0,31.3,0.47352496217851736
2024-12-07,Sáb,Serie A,Semana 15 de partido,Visitante,E 2–2,Bologna,Juventus,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,55.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,41.0,44.0,93.2,2.0,32.0,0.0,1.0,1.0,0.0,2024.0,12.0,5.0,E,2.0,2.0,0,0,0.0,0.0,22.1,0.33434190620272314
2024-12-11,Mié,Champions Lg,Fase de liga,Visitante,E 0–0,it Bologna,pt Benfica,No,CB,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,2024.0,12.0,2.0,E,0.0,0.0,0,0,0.0,0.0,1.7999999999999998,0.027231467473524958
2024-12-15,Dom,Serie A,Semana 16 de partido,Local,V 1–0,Bologna,Fiorentina,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,74.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,50.0,64.0,78.1,4.0,42.0,2.0,1.0,0.0,0.0,2024.0,12.0,6.0,V,1.0,0.0,0,0,1.0,1.0,29.8,0.45083207261724656
2024-12-21,Sáb,Serie A,Semana 17 de partido,Visitante,V 2–0,Bologna,Torino,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,79.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,71.0,90.1,0.0,56.0,1.0,0.0,0.0,0.0,2024.0,12.0,5.0,V,2.0,0.0,0,0,1.0,2.0,34.6,0.5234493192133132
2024-12-30,Lun,Serie A,Semana 18 de partido,Local,D 2–3,Bologna,Hellas Verona,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,74.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,62.0,67.0,92.5,4.0,46.0,1.0,1.0,1.0,0.0,2024.0,12.0,0.0,D,2.0,3.0,0,0,-1.0,-1.0,33.5,0.5068078668683812
2025-01-12,Dom,Serie A,Semana 20 de partido,Local,E 2–2,Bologna,Roma,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,55.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,45.0,48.0,93.8,4.0,32.0,0.0,0.0,0.0,0.0,2025.0,1.0,6.0,E,2.0,2.0,0,0,0.0,0.0,24.1,0.36459909228441756
2025-01-18,Sáb,Serie A,Semana 21 de partido,Local,V 3–1,Bologna,Monza,Sí,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,98.0,2.0,1.0,0.1,0.1,0.1,2.0,0.0,83.0,89.0,93.3,5.0,63.0,0.0,0.0,0.0,0.0,2025.0,1.0,5.0,V,3.0,1.0,0,0,1.0,2.0,44.1,0.6671709531013615
2025-01-21,Mar,Champions Lg,Fase de liga,Local,V 2–1,it Bologna,de Dortmund,Sí,CB,62.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,49.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,40.0,44.0,90.9,5.0,40.0,1.0,0.0,0.0,0.0,2025.0,1.0,1.0,V,2.0,1.0,0,0,1.0,1.0,21.4,0.32375189107413005
2025-01-25,Sáb,Serie A,Semana 22 de partido,Visitante,E 1–1,Bologna,Empoli,Sí,CB,90.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,0.0,1.0,0.0,0.0,0.1,3.0,0.0,56.0,64.0,87.5,6.0,43.0,1.0,0.0,0.0,0.0,2025.0,1.0,5.0,E,1.0,1.0,0,0,0.0,0.0,30.6,0.46293494704992433
2025-02-01,Sáb,Serie A,Semana 23 de partido,Local,V 2–0,Bologna,Como,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,68.0,3.0,0.0,0.1,0.1,0.0,2.0,0.0,53.0,56.0,94.6,3.0,43.0,1.0,1.0,0.0,0.0,2025.0,2.0,5.0,V,2.0,0.0,0,0,1.0,2.0,28.3,0.42813918305597576
2025-02-04,Mar,Coppa Italia,Cuartos de final,Visitante,V 1–0,Bologna,Atalanta,Sí,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,89.0,3.0,47.0,1.0,0.0,0.0,0.0,2025.0,2.0,1.0,V,1.0,0.0,0,0,1.0,1.0,31.3,0.47352496217851736
2025-02-09,Dom,Serie A,Semana 24 de partido,Visitante,E 0–0,Bologna,Lecce,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,94.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,70.0,85.0,82.4,1.0,68.0,2.0,2.0,1.0,0.0,2025.0,2.0,6.0,E,0.0,0.0,0,0,0.0,0.0,39.9,0.6036308623298032
2025-02-14,Vie,Serie A,Semana 25 de partido,Local,V 3–2,Bologna,Torino,Sí,CB,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,39.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,35.0,85.7,1.0,29.0,0.0,2.0,2.0,0.0,2025.0,2.0,4.0,V,3.0,2.0,0,0,1.0,1.0,16.7,0.25264750378214823
2025-02-22,Sáb,Serie A,Semana 26 de partido,Visitante,D 0–2,Bologna,Parma,Sí,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,112.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,105.0,109.0,96.3,11.0,101.0,4.0,0.0,0.0,0.0,2025.0,2.0,5.0,D,0.0,2.0,0,0,-1.0,-2.0,53.699999999999996,0.8124054462934945
2025-03-02,Dom,Serie A,Semana 27 de partido,Local,V 2–1,Bologna,Cagliari,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,101.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,84.0,90.0,93.3,5.0,64.0,5.0,0.0,0.0,0.0,2025.0,3.0,6.0,V,2.0,1.0,0,0,1.0,1.0,44.9,0.6792738275340392
2025-03-09,Dom,Serie A,Semana 28 de partido,Visitante,V 2–1,Bologna,Hellas Verona,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,97.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,81.0,85.0,95.3,4.0,74.0,0.0,0.0,0.0,0.0,2025.0,3.0,6.0,V,2.0,1.0,0,0,1.0,1.0,42.599999999999994,0.6444780635400906
2025-03-16,Dom,Serie A,Semana 29 de partido,Local,V 5–0,Bologna,Lazio,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,70.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,58.0,93.1,0.0,55.0,3.0,0.0,0.0,0.0,2025.0,3.0,6.0,V,5.0,0.0,0,0,1.0,5.0,29.299999999999997,0.4432677760968229
2025-03-20,Jue,WCQ,WCQ — CONMEBOL (M),Visitante,D 1–2,co Colombia,br Brazil,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,89.0,3.0,47.0,1.0,0.0,0.0,0.0,2025.0,3.0,3.0,D,1.0,2.0,0,0,-1.0,-1.0,31.3,0.47352496217851736
2025-03-25,Mar,WCQ,WCQ — CONMEBOL (M),Local,E 2–2,co Colombia,py Paraguay,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,89.0,3.0,47.0,1.0,0.0,0.0,0.0,2025.0,3.0,1.0,E,2.0,2.0,0,0,0.0,0.0,31.3,0.47352496217851736
2025-04-01,Mar,Coppa Italia,Semifinales,Visitante,V 3–0,Bologna,Empoli,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,72.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,58.0,64.0,89.0,3.0,47.0,1.0,0.0,0.0,0.0,2025.0,4.0,1.0,V,3.0,0.0,0,0,1.0,3.0,31.3,0.47352496217851736
2025-04-07,Lun,Serie A,Semana 31 de partido,Local,E 1–1,Bologna,Napoli,Sí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,jhon lucumí,75.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,70.0,88.6,3.0,57.0,1.0,0.0,0.0,0.0,2025.0,4.0,0.0,E,1.0,1.0,0,0,0.0,0.0,33.7,0.5098335854765507
2024-07-02,Mar,Copa América,Etapa de grupo,Neutral,E 1–1,co Colombia,br Brazil,No,"LB,LB,LM,LW,LB,LB,WB",45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,7.0,1.0,E,1.0,1.0,0,0,0.0,0.0,15.8,0.23903177004538576
2024-07-06,Sáb,Copa América,Cuartos de final,Neutral,V 5–0,co Colombia,pa Panama,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,7.0,5.0,V,5.0,0.0,0,0,1.0,5.0,15.8,0.23903177004538576
2024-07-10,Mié,Copa América,Semifinales,Neutral,V 1–0,co Colombia,uy Uruguay,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,7.0,2.0,V,1.0,0.0,0,0,1.0,1.0,15.8,0.23903177004538576
2024-07-14,Dom,Copa América,Final,Neutral,D 0–1,co Colombia,ar Argentina,Sí,"LB,LB,LM,LW,LB,LB,WB",120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,7.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,15.8,0.23903177004538576
2024-08-18,Dom,La Liga,Semana 1 de partido,Local,E 1–1,Mallorca,Real Madrid,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,johan mojica,64.0,1.0,0.0,0.0,0.0,0.1,4.0,0.0,44.0,55.0,80.0,7.0,45.0,3.0,6.0,4.0,0.0,2024.0,8.0,6.0,E,1.0,1.0,0,0,0.0,0.0,20.0,0.302571860816944
2024-08-24,Sáb,La Liga,Semana 2 de partido,Visitante,D 0–1,Mallorca,Osasuna,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,77.0,0.0,2.0,0.0,0.0,0.4,3.0,0.0,43.0,62.0,69.4,10.0,36.0,3.0,5.0,2.0,0.0,2024.0,8.0,5.0,D,0.0,1.0,0,0,-1.0,-1.0,21.0,0.3177004538577912
2024-08-27,Mar,La Liga,Semana 3 de partido,Local,E 0–0,Mallorca,Sevilla,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,57.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,38.0,49.0,77.6,6.0,31.0,1.0,2.0,0.0,0.0,2024.0,8.0,1.0,E,0.0,0.0,0,0,0.0,0.0,17.8,0.26928895612708015
2024-08-31,Sáb,La Liga,Semana 4 de partido,Visitante,V 1–0,Mallorca,Leganés,No,"LB,LB,LM,LW,LB,LB,WB",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,9.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,7.0,8.0,87.5,3.0,5.0,0.0,1.0,0.0,0.0,2024.0,8.0,5.0,V,1.0,0.0,0,0,1.0,1.0,3.0,0.0453857791225416
2024-09-06,Vie,WCQ,WCQ — CONMEBOL (M),Visitante,E 1–1,co Colombia,pe Peru,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,9.0,4.0,E,1.0,1.0,0,0,0.0,0.0,15.8,0.23903177004538576
2024-09-10,Mar,WCQ,WCQ — CONMEBOL (M),Local,V 2–1,co Colombia,ar Argentina,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,9.0,1.0,V,2.0,1.0,0,0,1.0,1.0,15.8,0.23903177004538576
2024-09-14,Sáb,La Liga,Semana 5 de partido,Local,D 1–2,Mallorca,Villarreal,No,"LB,LB,LM,LW,LB,LB,WB",19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,20.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,14.0,19.0,73.7,1.0,13.0,0.0,0.0,0.0,0.0,2024.0,9.0,5.0,D,1.0,2.0,0,0,-1.0,-1.0,6.6000000000000005,0.09984871406959153
2024-09-17,Mar,La Liga,Semana 7 de partido,Local,V 1–0,Mallorca,Real Sociedad,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,johan mojica,61.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,51.0,66.7,2.0,22.0,1.0,1.0,0.0,0.0,2024.0,9.0,1.0,V,1.0,0.0,0,0,1.0,1.0,17.8,0.26928895612708015
2024-09-23,Lun,La Liga,Semana 6 de partido,Visitante,V 2–1,Mallorca,Betis,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.2,2.0,0.0,34.0,40.0,85.0,2.0,17.0,2.0,3.0,2.0,0.0,2024.0,9.0,0.0,V,2.0,1.0,0,0,1.0,1.0,15.0,0.226928895612708
2024-09-27,Vie,La Liga,Semana 8 de partido,Visitante,V 2–1,Mallorca,Valladolid,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,53.0,1.0,0.0,0.0,0.0,0.1,3.0,1.0,38.0,49.0,77.6,4.0,31.0,2.0,2.0,2.0,0.0,2024.0,9.0,4.0,V,2.0,1.0,0,0,1.0,1.0,17.6,0.26626323751891073
2024-10-05,Sáb,La Liga,Semana 9 de partido,Visitante,D 1–2,Mallorca,Espanyol,Sí,"LB,LB,LM,LW,LB,LB,WB",60.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,46.0,1.0,1.0,0.1,0.1,0.0,0.0,0.0,30.0,37.0,81.1,3.0,27.0,2.0,1.0,0.0,0.0,2024.0,10.0,5.0,D,1.0,2.0,0,0,-1.0,-1.0,13.600000000000001,0.20574886535552195
2024-10-15,Mar,WCQ,WCQ — CONMEBOL (M),Local,V 4–0,co Colombia,cl Chile,Sí,"LB,LB,LM,LW,LB,LB,WB",85.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,10.0,1.0,V,4.0,0.0,0,0,1.0,4.0,15.8,0.23903177004538576
2024-10-20,Dom,La Liga,Semana 10 de partido,Local,V 1–0,Mallorca,Rayo Vallecano,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,49.0,0.0,0.0,0.0,0.0,0.4,6.0,0.0,33.0,39.0,84.6,2.0,18.0,2.0,2.0,0.0,0.0,2024.0,10.0,6.0,V,1.0,0.0,0,0,1.0,1.0,14.400000000000002,0.21785173978819972
2024-10-28,Lun,La Liga,Semana 11 de partido,Local,E 0–0,Mallorca,Athletic Club,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,johan mojica,52.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,35.0,62.9,2.0,28.0,1.0,4.0,1.0,0.0,2024.0,10.0,0.0,E,0.0,0.0,0,0,0.0,0.0,11.8,0.17851739788199697
2024-11-10,Dom,La Liga,Semana 13 de partido,Local,D 0–1,Mallorca,Atlético Madrid,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,johan mojica,65.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,46.0,56.0,82.1,5.0,34.0,1.0,3.0,2.0,0.0,2024.0,11.0,6.0,D,0.0,1.0,0,0,-1.0,-1.0,20.800000000000004,0.3146747352496218
2024-11-15,Vie,WCQ,WCQ — CONMEBOL (M),Visitante,D 2–3,co Colombia,uy Uruguay,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,11.0,4.0,D,2.0,3.0,0,0,-1.0,-1.0,16.0,0.2420574886535552
2024-11-19,Mar,WCQ,WCQ — CONMEBOL (M),Local,D 0–1,co Colombia,ec Ecuador,Sí,"LB,LB,LM,LW,LB,LB,WB",89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.0,3.0,27.0,1.0,2.0,0.0,0.0,2024.0,11.0,1.0,D,0.0,1.0,0,0,-1.0,-1.0,15.8,0.23903177004538576
2024-11-23,Sáb,La Liga,Semana 14 de partido,Visitante,V 3–2,Mallorca,Las Palmas,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,51.0,2.0,0.0,0.3,0.3,0.2,1.0,1.0,25.0,43.0,58.1,2.0,20.0,0.0,2.0,2.0,1.0,2024.0,11.0,5.0,V,3.0,2.0,0,0,1.0,1.0,14.4,0.2178517397881997
2024-11-29,Vie,La Liga,Semana 15 de partido,Local,V 2–1,Mallorca,Valencia,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Informe del partido,johan mojica,54.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,49.0,73.5,4.0,36.0,0.0,0.0,0.0,0.0,2024.0,11.0,4.0,V,2.0,1.0,0,0,1.0,1.0,17.200000000000003,0.2602118003025719
2024-12-03,Mar,La Liga,Semana 19 de partido,Local,D 1–5,Mallorca,Barcelona,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Informe del partido,johan mojica,59.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,50.0,62.0,2.0,24.0,2.0,2.0,0.0,0.0,2024.0,12.0,1.0,D,1.0,5.0,0,0,-1.0,-4.0,16.4,0.24810892586989405
2024-12-06,Vie,La Liga,Semana 16 de partido,Visitante,D 0–2,Mallorca,Celta Vigo,No,"LB,LB,LM,LW,LB,LB,WB",33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Informe del partido,johan mojica,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,27.0,77.8,1.0,22.0,1.0,0.0,0.0,0.0,2024.0,12.0,4.0,D,0.0,2.0,0,0,-1.0,-2.0,9.600000000000001,0.14523449319213314
2024-12-14,Sáb,La Liga,Semana 17 de partido,Local,V 2–1,Mallorca,Girona,Sí,"LB,LB,LM,LW,LB,LB,WB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Informe del partido,johan mojica,46.0,0.0,1.0,0.0,0.0,0.2,3.0,0.0,28.0,36.0,77.8,0.0,21.0,1.0,5.0,2.0,0.0,2024.0,12.0,5.0,V,2.0,1.0,0,0,1.0,1.0,12.8,0.19364599092284418
